year,mouth,day,peak_AM,peak_PM,Insolation,Temperature,Cloud_cover,Insolation_2,Exp_Insolation,Seek_number1,Seek_number2,EGC,Cell_number,Insolation_difference,Temperature_difference,WhitePixels,BlackPixels
5,3,28,0,0,0.012,9.3,10,0,0,313.2,0,0,4438,-0.011,-0.3,52156,54244
5,3,28,0,0,0.001,9,10,0,0,209.2,0,0,4438,-0.001,-0.1,51807,54593
5,3,28,0,0,0,8.9,10,0,0,4.2,0,0,4438,0,-0.1,50627,55773
5,3,28,0,0,0,8.8,10,0,0,0,0,0,4438,0,0.1,49273,57127
5,3,28,0,0,0,8.9,10,0,0,0,0,0,4438,0,0.6,47243,59157
5,3,29,0,0,0,9.5,10,0,0,0,0,0,4335,0,-0.1,38412,67988
5,3,29,0,0,0,9.4,10,0,0,0,0,0,4439,0,-0.8,36923,69477
5,3,29,0,0,0,8.6,1,0,0,0,0,0,4438,0,-0.4,33934,72466
5,3,29,0,0,0,8.2,1,0,0,0,0,0,4438,0,0,32256,74144
5,3,29,0,0,0,8.2,1,0,0,0,0,0,4438,0.002,0,29639,76761
5,3,29,0,0,0.002,8.2,3,0,0,118.5,0,0,4438,0.023,1.3,26574,79826
5,3,29,0,0,0.025,9.5,3,0.02,304.3,317.2,0,0,4438,0.05,1.9,24488,81912
5,3,29,0,0,0.075,11.4,3,2.91,4513.7,300.1,4.33,1.3019,4438,0.061,0.3,23693,82707
5,3,29,0,0,0.136,11.7,10,6.14,9652.9,301.3,8.52,2.5722,4438,0.191,0.9,22385,84015
5,3,29,1,0,0.327,12.6,10,15.63,25368.6,301.8,20.93,6.3198,4437,-0.14,0.5,21107,85293
5,3,29,0,0,0.187,13.1,10,9.06,14466.4,301,12.48,3.7587,4438,-0.121,-0.4,20675,85725
5,3,29,0,0,0.066,12.7,10,2.91,4236.8,299.7,4.51,1.3528,4438,0.036,-0.1,20441,85959
5,3,29,0,1,0.102,12.6,10,4.61,6944.4,299.8,6.56,1.9662,4438,-0.072,0.3,22142,84258
5,3,29,0,0,0.03,12.9,10,1.01,765.5,304.4,0.23,0.0693,4438,-0.011,0.1,23822,82578
5,3,29,0,0,0.019,13,10,0,0,322.5,0,0,3739,0.017,0,27009,79391
5,3,29,0,0,0.036,13,10,0.88,899.5,303.2,0.79,0.236,4438,-0.034,-0.6,27881,78519
5,3,29,0,0,0.002,12.4,10,0.07,0,241.8,0,0,4438,-0.002,-0.9,27587,78813
5,3,29,0,0,0,11.5,10,0,0,14,0,0,4438,0,-1.1,28429,77971
5,3,29,0,0,0,10.4,10,0,0,0,0,0,4438,0,-0.8,30686,75714
5,3,29,0,0,0,9.6,10,0,0,0,0,0,4438,0,-0.7,32398,74002
5,3,29,0,0,0,8.9,10,0,0,0,0,0,4438,0,-1.5,35101,71299
5,3,30,0,0,0,7.4,10,0,0,0,0,0,4349,0,0,40157,66243
5,3,30,0,0,0,7.4,10,0,0,0,0,0,4438,0,-0.2,41374,65026
5,3,30,0,0,0,7.2,10,0,0,0,0,0,4438,0,-0.6,43052,63348
5,3,30,0,0,0,6.6,10,0,0,0,0,0,4438,0,-0.9,44353,62047
5,3,30,0,0,0,5.7,10,0,0,0,0,0,4438,0.004,-0.4,44597,61803
5,3,30,0,0,0.004,5.3,8,0,0,146.1,0,0,4438,0.062,0.2,44466,61934
5,3,30,0,0,0.066,5.5,8,1.94,2886.4,300.8,2.92,0.876,4438,0.348,1.6,43057,63343
5,3,30,0,0,0.414,7.1,8,19.5,31817.4,313.1,24.88,7.8054,4438,0.205,2.3,41211,65189
5,3,30,0,0,0.619,9.4,7,29.9,49339.3,307.1,39.12,11.9927,4438,0.232,1.9,38545,67855
5,3,30,0,0,0.851,11.3,7,39.78,65500.7,300.7,52.98,15.9287,4438,0.141,1.4,35939,70461
5,3,30,0,0,0.992,12.7,7,44.76,73573.6,293.1,61.26,17.9437,4437,0.069,1.1,35022,71378
5,3,30,1,0,1.061,13.8,2,46.73,76923.7,288.4,65.15,18.7883,4438,-0.126,0.8,35746,70654
5,3,30,0,1,0.935,14.6,2,42.04,69269.2,287.2,58.89,16.9159,4438,-0.015,0.3,36851,69549
5,3,30,0,0,0.92,14.9,2,42.22,69151.6,289.1,58.47,16.9016,4438,-0.391,-0.6,36588,69812
5,3,30,0,0,0.529,14.3,4,25.58,41718.9,298.2,34.34,10.221,4438,-0.27,-0.4,34093,72307
5,3,30,0,0,0.259,13.9,4,12.64,20267.8,301,17.02,5.1233,4437,-0.178,-0.5,30568,75832
5,3,30,0,0,0.081,13.4,4,3.53,4924.4,299.8,4.67,1.4017,4438,-0.07,-0.8,26144,80256
5,3,30,0,0,0.011,12.6,7,0.04,0,291.9,0,0,4438,-0.011,-0.9,25446,80954
5,3,30,0,0,0,11.7,7,0,0,31,0,0,4438,0,-0.7,26327,80073
5,3,30,0,0,0,11,7,0,0,0,0,0,4438,0,-1.3,27572,78828
5,3,30,0,0,0,9.7,2,0,0,0,0,0,4438,0,-2.7,28814,77586
5,3,31,0,0,0,7,2,0,0,0,0,0,4347,0,-0.5,29826,76574
5,3,31,0,0,0,6.5,2,0,0,0,0,0,4438,0,-0.8,29855,76545
5,3,31,0,0,0,5.7,0,0,0,0,0,0,4438,0,-0.3,30716,75684
5,3,31,0,0,0,5.4,0,0,0,0,0,0,4438,0,-1.2,32061,74339
5,3,31,0,0,0,4.2,0,0,0,0,0,0,4438,0.005,-0.4,33770,72630
5,3,31,0,0,0.005,3.8,0,0,0,162.7,0,0,4438,0.12,0.9,36466,69934
5,3,31,0,0,0.125,4.7,0,3.36,5192.2,305.8,4.68,1.4182,4438,0.224,2.6,37649,68751
5,3,31,0,0,0.349,7.3,0,16.31,26558.6,312.5,20.99,6.5609,4438,0.222,2.9,36446,69954
5,3,31,0,0,0.571,10.2,0,27.35,44994.4,301.9,36.32,10.9559,4438,0.218,2.3,36575,69825
5,3,31,0,0,0.789,12.5,0,36.16,59334.7,291.6,49.58,14.4442,4438,0.131,2.1,38077,68323
5,3,31,0,0,0.92,14.6,0,40.77,66852.7,283.7,57.62,16.3341,4437,0.027,1.3,40865,65535
5,3,31,1,0,0.947,15.9,0,41.55,68221,276.9,60.35,16.7106,4438,-0.15,1,41692,64708
5,3,31,0,1,0.797,16.9,0,35.6,58665.2,279.2,51.64,14.4015,4438,-0.242,0,39813,66587
5,3,31,0,0,0.555,16.9,0,25.97,42525,288.3,36.14,10.4275,4438,-0.049,0.4,38997,67403
5,3,31,0,0,0.506,17.3,4,23.91,39174.6,289.4,33.2,9.6127,4437,-0.401,-0.7,37327,69073
5,3,31,0,0,0.105,16.6,4,4.65,7564.8,296.6,6.72,1.973,4438,-0.048,-0.9,34864,71536
5,3,31,0,0,0.057,15.7,4,1.62,2484.4,299.7,2.52,0.7564,4438,-0.039,-0.6,33060,73340
5,3,31,0,0,0.018,15.1,9,0.39,550,284.2,0.64,0.1921,4438,-0.018,-2.2,30588,75812
5,3,31,0,0,0,12.9,9,0,0,37.7,0,0,4438,0,-1.4,29141,77259
5,3,31,0,0,0,11.5,9,0,0,0,0,0,4438,0,0,28617,77783
5,3,31,0,0,0,11.5,9,0,0,0,0,0,4438,0,-11.5,27339,79061
